date,resolutionnr,resolution,pagenr
1620-06-06 00:00:00,3384," Langerack stuurt dd. Parijs 29 mei a kopie van de memorie, die hij op bevel vande Franse koning aan diens raad heeft aangeboden. Eveneens van de memorie van hetoverleg dat hij heeft gepleegd met de raden van State Boissise en Bisseaulx b, gecommit-teerden in de zaak van Richardière.   De griffier rapporteert de inlichtingen die de heer van Bellerion, edelman van de her-tog van Dedigières, met de voorlaatste brief van Langerack uit Frankrijk aangekomen,hem op verzoek van de ambassadeur heeft gegeven. Boilerion beveelt een extraordinarisambassade, die de uit verkeerde inlichtingen voortvloeiende ontevredenheid van de ko-ning en zijn raad kan wegnemen, ernstig aan. De hertog heeft om dit doel te bereiken viaBellerion zijn invloed aangewend bij de heren raden. De edelman heeft de griffier ver-klaard welke persoon de koning ditmaal aangenaam zal zijn. Later zullen alle doorH.H.M, gezonden ambassadeurs als aangenaam worden beschouwd. Lodewijk XIII enzijn raad zijn thans beter op de hoogte en menen nu dat H.H.M, en Maurits verstandiggehandeld hebben; zij beschouwen hen als hun trouwste bondgenoten en vrienden. Dekoning wenst de wederzijdse goede verstandhouding te bewaren. De hertog zal hieraanvanwege de koning meewerken en ook Bellerion biedt zijn diensten aan. Lodewijk enzijn raad zijn, nu zij kennisgenomen hebben van de attestatie van La Rochelle en van deverklaring van H.H.M., tevreden met de handelwijze van Legier Pietersz. en met hetaanbod de goederen terug te geven (3050, 3325. 3385, 3398).",489
1620-06-06 00:00:00,3385," Bouchorst, Schotte en Vervou zijn afgevaardigd om Maurits te verwelkomen.Zij rapporteren dat Z. Ex. H.H.M, hiervoor bedankt en de bevordering van de extraor-dinaris ambassades naar Frankrijk en Groot-Brittannië aanbeveelt ;1 (3384,3542,3985).",489
1620-06-06 00:00:00,3386," Maurits laat H.H.M, kennisnemen van een aan hem gerichte brief van oversteFrenck dd. 10 mei.",489
1620-06-06 00:00:00,3387," Ontvangen brieven van:   a. Brederode, uit Heidelberg a ;   b. Ouwercx, dd. Venetië 22 mei b ;   c. Haga, dd. Constantinopel 9 april c .",489
1620-06-06 00:00:00,3388," Johannes Duxtorfius, professor te Bazel, biedt dd. Bazel 3 april a zijn Commen-tarium masorethicum cum toto opere Biblico ab ipso perpurgato aan met het verzoek ditboek te „recognosceren"" b.",490
1620-06-06 00:00:00,3389," De Deense koning antwoordt dd. „Frederichburch"" 25 maart a op het voor-schrijven voor Mutz (2548).",490
1620-06-06 00:00:00,3390," De rechters, die beschreven en gecompareerd zijn, krijgen 12 gld. per dag; dein Den Haag wonenden 8 gld. per dag.   De rechters brengen rapport uit over de declaratie van onkosten voor de gevangenenen van hun eigen vacatiegelden.   N a beraadslaging besluit men dat Doubleth ordonnantie krijgt voor het gedeclareer-de bedrag van 52.075 Kar. gld. 19 st., mits dit geld wordt teruggenomen uit de ontvangstvan de geconfiskeerde goederen (3018, 3380, 3649).8juni1620",490
1620-06-06 00:00:00,3391," Stadhouder en raden te Kleef verontschuldigen zich dd. 4 j u n i a voor het nietopzenden van ridder Sticke.   Ridder Sticke schrijft dd. Kleef 5 j u n i b dat hij op 4 juni 's avonds uit zijn logementgevankelijk is overgebracht naar een kamer in het vorstelijk verblijf. De veranderingvan conditie en plaats heeft geen verandering teweeggebracht in zijn gemoedsgesteld-heid. Hij verlangt de eigenlijke grond van de kwade geruchten te vernemen en haaktnaar de dag waarop zijn onschuld zal blijken. Voor het geval hij schuldig bevondenwordt aan zulk een „detestable"" daad, doet hij afstand van alle gratie c .  Charles brengt dd. Kleef 5 j u n i d rapport uit. Stadhouder en raden willen ridder Stic-ke wel aan hem uitleveren, maar durven dit niet te doen zonder de goedkeuring van dekeurvorst 6 (3351,3400).",490
1620-06-06 00:00:00,3392," Maurits geeft H.H.M, inzage van een aan hemzelf gerichte brief van de heervan Kessel met berichten over de uitvoer van paarden.",490
1620-06-06 00:00:00,3393," Caron geeft dd. 14 mei o.s. : ' enkele berichten door en vraagt antwoord op hetvoorstel van de veroordeelde kooplieden om uit de moeilijkheden te geraken.  De griffier laat H.H.M, kennisnemen van een aan hem gerichte brief van Caron, dd.20 mei o.s. De ambassadeur doet daarin nader mededeling betreffende de kooplieden,de door de Engelsen met Spanje gevoerde huwelijksonderhandelingen en de propositievan baron van Donau over de subsidie aan Bohemen. Schepen van de V.O.C, hebben inOost-Indië vijf Engelse schepen veroverd. Van de Engelsen zijn er enkelen gesneuvelden wel tweehonderd bij Bantam aan land gezet. De schade wordt geraamd op 50.000pond sterling (3248, 3529, 3539).",490
1620-06-09 00:00:00,3394," Om de uitvoer van paarden beter tegen te gaan dragen H.H.M., op advies vanMaurits en de Raad van State, de Admiraliteiten op a onder geen enkel voorwendselpaarden te laten passeren op de rivieren, tenzij H.H.M, anders bevelen (3224, 3483).",491
1620-06-09 00:00:00,3395," De gedelegeerde rechters compareren en leveren een akte • van verklaring vanhet vonnis over Oldenbarnevelt en zijn „complicen"" in. Op grond van de ter zake die-nende stukken en de adviezen van de niet aanwezigen verklaren de rechters dat zij bijhet uitspreken van de vonnissen de mening waren toegedaan dat Oldenbarnevelt en deandere gevangenen, uitgezonderd Tresel, crimen laesae majestatis hebben gepleegd.   De rechters worden bedankt voor hun moeite b (3322).",491
1620-06-09 00:00:00,3396," Dagelijks komen berichten binnen over de troepenlichtingen van de vijand bijde grenzen, zodat men geloven moet dat het hem ernst is. Daarom is het noodzakelijkbevonden overleg te plegen met Maurits en de Raad van State, die daartoe nu zijn ge-compareerd.   Mede op hun advies besluiten H.H.M, de provincies te verzoeken '' onmiddellijk delichting van 4.000 garnizoenhouders te laten plaatsvinden volgens de repartitie en deoude compagniën te brengen op de in de staat van oorlog vastgestelde sterkte. Soldatenen officieren van de oude compagnieën mag men niet onder de garnizoenhouders indienst nemen. Verzocht wordt H.H.M, op de hoogte te stellen als de lichting heeftplaatsgevonden, omdat er alles aan gelegen is dat zij en Z. Ex. dit bijtijds weten (3250,3414, 3427).",491
1620-06-09 00:00:00,3397," De Admiraliteit van Amsterdam verzoekt H.H.M. dd. 3 j u n i a Suriano te be-wegen tot een bezoek aan Amsterdam, tot het zenden van een afgevaardigde, of tot hetverlenen van volmacht om de moeilijkheden uit de weg te ruimen. Het uitkopen van inVenetiaanse dienst verminkten en het afdoen van de buitengewone onkosten, die dekapiteins gemaakt hebben en die Suriano wil afwijzen, kan niet langer uitstel lijden(3147,3562).lOjuni1620",491
1620-06-09 00:00:00,3398," President Vervou rapporteert de mededelingen, die de Sieur Bebluion hem ge-daan heeft over de huidige betere gezindheid van de Franse koning en diens raad dank-zij de tussenkomst van maarschalk Desdiguiers. Deze komen geheel overeen met het",491
1620-06-09 00:00:00,3399," Dr. Conraidt Brienen, raad van de keurvorst van Brandenburg, overhandigteen credentiebrief dd. 31 mei a van stadhouder en raden te Kleef en houdt zijn proposi-tie mondeling. Hij belooft deze ook schriftelijk b te zullen indienen (3416).",492
1620-06-09 00:00:00,3400," H.H.M, nemen kennis van een brief van stadhouder en raden te Kleef dd. 30m e i a betreffende drost Sticke. Zij besluiten de gedeputeerden van Holland te vragenAmsterdam te schrijven dat resident Sticke en Burri naar Den Haag gestuurd moetenworden (3379, 3391,3410).",492
1620-06-09 00:00:00,3401," De magistraat van Haarlem deelt dd. 6 juni mee, dat Vesekius eindelijk opraad van zijn gecommitteerden verklaard heeft peremptoirelijk te zullen antwoordenop de punten die men hem zal voorleggen. Men heeft hem dit twee of driemaal latenherhalen en hem daarna uit het rasphuis naar een ander deel van het tuchthuis overge-bracht.   N a beraadslaging en omvraag besluiten H.H.M, dat de fiscaal van Holland, Kin-schot, op grond van de verhoren van Vesekius, Grevius en Arssenius de punten voor hetverhoor van Vesekius zal opstellen ;' (3383, 3564).",492
1620-06-09 00:00:00,3402," Suriano compareert en doet op last van Venetië nadere mededelingen over depogingen van de Spaanse koning om vrede te sluiten met Turkije of opgenomen te wor-den in het vredesverdrag tussen de keizer en de sultan. Hieraan is voor beide republie-ken veel gelegen.   De resident verzoekt H.H.M. Haga op te dragen om met de nieuwe bailo van Venetiëin Constantinopel even goede betrekkingen te onderhouden als met de vorige (3241,3579).",492
1620-06-09 00:00:00,3403," Schotte brengt rapport uit over een boekje Cort ende werachtich verhael vandenOorspronck ende voortganck der kerckelijcke beroerten in Hollandt. Hierop heeft Frede-rick de Vrij, oud-schepen van Amsterdam, thans gecommitteerde in de rekenkamervan Holland, octrooi aangevraagd om het in het latijn, frans en nederlands te mogendrukken.   H.H.M, vragen a eerst nog advies aan Poliander, Valesius en Tigius, hoogleraren inde theologie te Leiden b (747 ?).",492
1620-06-09 00:00:00,3404," H.H.M, nemen kennis van een brief dd. Brussel 28 mei, die Loys Verreycken",492
1620-06-09 00:00:00,3405," Mr. Willem Coomans, schepen van Middelburg, wordt gecommitteerd a alsraad van Vlaanderen in de plaats van wijlen Mr. Pieter Schaap b.   Mr. Johan van Vosbergen, burgemeester van Veere, verzoekt benoemd te mogenworden in de Raad van Vlaanderen in de plaats van Schaap.   H.H.M, houden hem voor andere gelegenheden aanbevolen.",493
1620-06-09 00:00:00,3406," Ernst Casimir verzoekt H.H.M. dd. Leeuwarden 24 mei a stadhouder en radente Kleef er dringend op te wijzen, dat de gravin-douairière en haar kind ongehinderd inbezit moeten blijven van het graafschap Limburg. De gevangenen dienen vrijgelaten teworden.   H.H.M, zullen brieven van voorschrijven van die strekking doen uitgaan.",493
1620-06-11 00:00:00,3407," Lambert van Erp, koopman te Amsterdam, krijgt op aanbeveling dd. 6 junivan de magistraat van die stad brieven van voorschrijven aan de raad van Hamburg ende gedeputeerden van H.H.M, aldaar a .",493
1620-06-11 00:00:00,3408," De Admiraliteit van Hoorn of Enkhuizen deelt mee a dat de kapiteins Quast enAelbert Cornelisz. in Hoorn b zijn binnengelopen. Zij hebben het schip met proviand,dat hun was tegemoetgezonden zodat zij in zee zouden kunnen blijven, gemist. DeAdmiraliteit heeft nu geen schepen in de Straat, maar beschikt nog wel over twee groteoorlogsschepen. De vraag is of deze terstond of pas tegen de winter gereed gemaaktmoeten worden.  Men committeert Bouchorst, Magnus en Ploos om advies te vragen aan Maurits c(2639).",493
1620-06-11 00:00:00,3409," H.H.M, lezen de opnieuw ingediende remonstrantie van Christiaan vanBrunswijk, waarin hij vrijlating op borgtocht vraagt voor korporaal Dentecourt.  N a beraadslaging keuren H.H.M, op grond van zijn langdurige gevangenschap en",493
1620-06-11 00:00:00,3410," Ridder Sticke schrijft dd. Kleef 30 mei a dat stadhouder en raden hem op dehoogte hebben gesteld van het verzoek van H.H.M, om hem in hechtenis te nemen. Hijis bereid bij de regering van de keurvorst verantwoording af te leggen voor zijn daden.Hij dringt er bij H.H.M, op aan de reputatie van hun oude vriend, de keurvorst, niet alte zeer te laten achteruitgaan door een streng optreden tegen zijn broer en de resident degoede naam van zijn vader, die een van de eerste en oudste patriotten was, te latenvoortzetten.   H.H.M, nemen geen besluit (3400, 3416, 3489).",494
1620-06-11 00:00:00,3411," Hallingh adviseert dd. 6 juni a op het rekest van Aert Otten en van de erfgena-men van Trijntgen Thijssen. Otten is nog 207 pond en de erfgenamen van TrijntgenThijssen nog 163 pond pacht schuldig tot 1618. Aangezien de debiteuren kinderen tothun last hebben zou hun uitstel van betaling kunnen worden gegund.   H.H.M, besluiten dat supplianten de schulden tot 1618 op a.s. Kerstmis en de pachtvan 1619 binnen eenjaar mogen voldoen mits zij borg stellen (3355).",494
1620-06-11 00:00:00,3412," H.H.M, lezen een brief van stadhouder en raden te Kleef dd. ljuni. Het daarinvervatte verzoek staan zij toe a omdat de in een bijgaande declaratie opgesomde goede-ren reeds onder borgtocht, maar zonder formeel paspoort, per schip vrij zijn uitgevoerdnaar Berlijn ten dienste van de hofhouding van de keurvorst.   Brief en declaratie worden naar commies-generaal Fortssen in Amsterdam opge-stuurd om het gedrag van de verantwoordelijke convooimeester na te trekken en er ad-vies over uit te brengen. Hij dient erop toe te zien dat iets dergelijks niet weer gebeurt.",494
1620-06-11 00:00:00,3413," H.H.M, benoemen Dierck van Ommeren, burgemeester van Harderwijk, totontvanger van de contributies van het Overkwartier van Gelderland, voor het geval debediening van dit ambt na de afloop van het Bestand weer vereist wordt. Tot dat tijdstipzal men het traktement niet uitbetalen. Christoffel Biesman wordt hierbij van dit ambtontheven „omme zijne comportementen ende 't vermengen in de voergaende factiën""tegen H.H.M., Maurits en de Staten van Gelderland.",494
1620-06-11 00:00:00,3414," Maurits geeft H.H.M, inzage van een door hem ontvangen brief van de heervan Kessel, dd. Heusden 9 juni. De door de Aartshertogen gelichte troepen moeten op30 juni op hun rendez-vous verschijnen. Ook probeert men bij de grenzen van Brabantop allerlei manieren aan paarden te komen (3396, 3439).",494
1620-06-11 00:00:00,3415," Commandeur Quast compareert samen met de commiezen Cats en Manri-ques. Zij brengen verslag uit van hun vruchteloze onderhandelingen met Algiers en Tu-nis en leveren hun journaal in a (3171, 3778).",494
1620-06-12 00:00:00,3416," H.H.M, lezen de propositie van Brienen. Zij resolveren niet op het eerste ge-deelte van het eerste punt, waarin wordt geklaagd dat men resident Sticke in Amster-dam zonder voorgaand bericht of verontschuldigingen achteraf gegrepen en in een infa-me gevangenis gebracht heeft. Op het tweede gedeelte besluiten zij Holland teverzoeken a alle stukken van Sticke, die verband houden met zijn residentschap, meteen inventaris te overhandigen aan Brienen b (3399, 3410, 3508).   In het tweede punt wordt verzocht om een nieuw voorschrijven aan de Aartshertogenbetreffende de invallen in Ravenstein. De vorige tussenkomst was, zoals Brusselse ad-vocaten hebben meegedeeld, „peu de poix"". De twee huislieden uit „Bockel"" zitten nogsteeds gevangen in 's-Hertogenbosch. Men verzoekt dergelijke invasies te beletten.H.H.M, voelen er niets voor hierin te treden om hun gezag en respect niet voor niets telaten minachten door de Aartshertogen (2610, 3458).   Het derde punt betreft een geschil tussen de ambtenaren van Grave en Kleef over dehoogheid van „Offel"" in het ambt Gennep. In strijd met de concordaten en het privilegede non evocando heeft de Raad van Brabant aan enkele Kleefse onderdanen arrest opde hof ten Tempel bij „Offel"" en mandement extra territorium tegen de leenhoudstervan de hof verleend. Deze onderdanen van Kleef dienen naar het competente hof aldaarte worden gezonden.   H.H.M, vragen c de Raad van Brabant inlichtingen en advies (3399).",495
1620-06-12 00:00:00,3417," Lodewijk XIII bericht dd. Parijs 1 j u n i a dat hij van Langerack en uit het ant-woord aan Du Maurier begrepen heeft, dat H.H.M, niet meer zullen dulden dat hunonderdanen in het zicht van de Franse haven iets ondernemen zoals Legier heeft ge-daan. En ook dat de goederen en het schip van Richardière, of de waarde daarvan,zullen worden teruggegeven. De verklaring is de koning aangenaam. Hij verwacht datmen hieraan uitvoering zal geven volgens het verzoek dat Du Maurier op zijn last doet.   Op grond van deze credentialen levert de Franse ambassadeur zijn propositie schrif-telijk in b.   H.H.M, beraadslagen vervolgens over een brief van Langerack, dd. Parijs 4juni c . DeAdmiraliteit van Zeeland krijgt kopieën van de credentiebrief en van de propositie. Zijdient inventaris van de door wijlen Legier ingeleverde goederen op te sturen, zodat dezeaan de ambassadeur kunnen worden teruggegeven d (3398, 3521).",495
1620-06-12 00:00:00,3418, De Admiraliteiten krijgen schriftelijke last a alle beschikbare oorlogsschepenin orde te brengen om die ten dienste van het land te kunnen inzetten. Ze hoeven tot        teerden van de Admiraliteit van Rotterdam ter hand stellen om advies te geven op de decla-        ratie (R 24 juli).,495
1620-06-12 00:00:00,3419," Na het advies van Maurits te hebben vernomen wordt de memorie die Z. Ex.aan Van de Tympel zal geven gearresteerd: daar de Aartshertogen op de klachten vande bisschop van Gent, abt van St. Pieter, en het kapittel van Doornik vrijwel alle goe-deren van Nederlanders hebben laten arresteren, moeten deze arresten eerst beperktworden tot goederen ter waarde van de alhier op verzoek van De Caesteker gedanebeslagleggingen. Dit geldt ook voor het arrest op de goederen van de bisschop van Ant-werpen ten bate van Van Stralen. N a uitvoering van dit alles zal men beraadslagen hoede zaken definitief kunnen worden afgehandeld.   H.H.M, keuren de memorie onverlet het mandement van arrest voor Van Stralengoed a (3404, 3452).",496
1620-06-12 00:00:00,3420, Een brief van Johan Sticke wordt de gedeputeerden van Holland ter hand ge-steld (3468).,496
1620-06-12 00:00:00,3421," H.H.M, nemen kennis van een patent van Christiaan IV dd. 8 maart. Daarinvraagt hij Johan Andriessen van Crimpen in Holstein toestemming te geven voor devrije uitvoer van 600 tonnen „tirasch"" a, namelijk cement, 6000 „clinkaert"" b, enkeleschepen met „noot, c , mosselcalck"" en twee molenstenen ten behoeve van de koning.   H.H.M, stemmen hierin toe na deliberatie.",496
1620-06-12 00:00:00,3422," Kanselier en raden van Gelre berichten dd. Arnhem 25 mei a dat in Elburg eengroot aantal gouden penningen ver boven de waarde wordt verspreid onder de burgerij.Raadsheer Essen, aan wie zij een exemplaar hebben toegezonden, compareert en levertde munt in met het verzoek passende maatregelen te nemen.   H.H.M, ontbieden de aanwezige generaalmeesters van de Munt. Zij dienen de pen-ning te essayeren.   De magistraat van Kampen krijgt b een kopie van de brief. Daar de munten door dein het schrijven vermelde personen meestal vanuit Kampen zijn verspreid, wordt demagistraat verzocht inlichtingen in te winnen en maatregelen te treffen (3481).",496
1620-06-12 00:00:00,3423," Op aanbeveling van de magistraat van Amsterdam dd. 29 mei krijgen de Por-tugese kooplieden van die stad brieven van voorschrijven a aan de onderkoning vanPortugal en de goeverneur van „Port à Port"".",496
1620-06-13 00:00:00,3424," Mertten van Isendoirn a Blois op de Cannenburg ontvangt brieven van voor-schrijven aan stadhouder en raden te Düsseldorf, opdat hij het huis Nijenhoff werkelijkin bezit krijgt (3713).",496
1620-06-13 00:00:00,3425," H.H.M, committeren Goch en Bouchorst om de prins van Portugal op diensverzoek te horen over enkele geheime zaken betreffende het land ''.",496
1620-06-13 00:00:00,3426," Een brief van de gedeputeerden naar de Hanzesteden, dd. Hamburg 3 j u n i a ,wordt gelezen.   Tegen a.s. maandag (15 juni) zal men hun instructie laten opzoeken (3220. 3438).",497
1620-06-13 00:00:00,3427," Aan de provincies schrijven a H.H.M, dat zich onder de garnizoenhoudersgeen Fransen, Engelsen of Schotten mogen bevinden (3396, 3439).",497
1620-06-13 00:00:00,3428," Ontvangen een brief van de gecommitteerden in Oost-Friesland, dd. Norden 7junia.    Aanstaande maandag {15 juni) zal een besluit genomen worden op de laatste briefvan de Oostfriese graaf (3240?, 3577).",497
1620-06-13 00:00:00,3429," H.H.M, lezen het advies dat de Raad van State dd. 24 juli 1619 gegeven heeftop het rekest van jonkvrouw Helena van Vrede. Haar eerste man, de heer van Aerssen,heeft in 1579 geen commissie gekregen om 80 soldaten aan te nemen en deze zijn ookniet gemonsterd. Heeft hij al soldaten gehad, dan zijn die door de omliggende dorpen enkwartieren onderhouden „zoo als die onordentlijcke tijts gelegentheyt alsdan medebracht"". Het zou grote gevolgen hebben als men op dergelijke duistere, oude pretentiesinging. De provincies hebben daar trouwens ook geen gelden voor geconsenteerd.    N a rijp beraad conformeren H.H.M, zich (1148).",497
1620-06-13 00:00:00,3430," Joosijne van Ravesteyn, de vrouw van Grevius, verzoekt H.H.M, haar mangoede lucht en een „civile accommodatie"" te laten genieten en haar af en toe toegangte verlenen om zijn bed op te maken en zijn kamer schoon te maken.    Dit wordt afgewezen (3383, 3466).",497
1620-06-13 00:00:00,3431," Henrick Jansz. van Cuelenburch, gewezen „samoreulx :' schipper"" in 's landsdienst, die bij 's-Hertogenbosch door een val op het anker van zijn schip blind is gewor-den, krijgt uit medelijden eenmaal 12 gld.",497
1620-06-13 00:00:00,3432," Het verzoek van Loys de Geer om 1.000 musketten met toebehoren, 1.000 cor-seletten en spiesen en 50.000 pond lonten vrij te mogen uitvoeren naar Engeland wijstmen af.",497
1620-06-13 00:00:00,3433," Het traktement van Baltus van Stralen, appointé in de compagnie van kapi- tein Arckel, verlengen H.H.M, met eenjaar op voorwaarde dat hij nog niet bevorderden nog in leven is.",497
1620-06-13 00:00:00,3434," Op een rekest van François Cloetingh wordt geappointeerd dat suppliant vol-doende gezag kan ontlenen aan het plakkaat van H.H.M, en dienovereenkomstig zalworden behandeld.",497
1620-06-13 00:00:00,3435," Ontvangen een brief van Brederode, dd. Heidelberg 6 j u n i a .",497
1620-06-13 00:00:00,3436," Guillaume Reymbouts mag ten behoeve van Maurits „voer de nyeuwe earnersdie int Hoff gemaect werden"" enkele tapijten op zicht vrij invoeren uit Brabant. Als Z.Ex. ze niet wenst en Reymbouts een andere koper vindt, moet alsnog licent wordenbetaald 3 (4107).    b H.H.M, resolveren niet (R 20 juni). Zij verlengen de onderstand voor de prins en prinses      van Portugal met eenjaar. De Admiraliteiten van Rotterdam en Amsterdam, die ieder de      helft van de toegekende 500 Kar. gld. per maand bijdragen, worden gemachtigd tot uitbeta-      ling {R 22 juni). De minuut van de akte in S.G. 4936 II; kopie in S.G. 12.302 fol. 178 vo.",497
1620-06-15 00:00:00,3437," Ontvangen een brief van Caron, dd. South Lambeth 27 mei o.s. ; '.",498
1620-06-15 00:00:00,3438," De magistraat van Hamburg vraagt dd. 27 mei o.s. a aan H.H.M, om hun gede-puteerden, die de zondag tevoren (31 mei n.s.) zijn aangekomen, nadere last te geven.Dit in verband met de plannen van de Deense koning.    H.H.M, vragen advies aan Maurits (3328, 3426, 3449).",498
1620-06-15 00:00:00,3439," De berichten dat de door de Aartshertogen gelichte troepen op 30 juni op hunrendez-vous moeten zijn houden aan. Aan de provincies wordt geschreven :1 dat de telichten garnizoenhouders uiterlijk 28 juni gereed dienen te zijn om orders te ontvangen.   Aan alle hoofdofficieren van compagnieën in 's lands dienst beveelt men onmiddel-lijk naar hun compagnie te gaan en deze gevechtsklaar te houden.   Wimmenum, Manmaker en Lycklama worden gecommitteerd om Maurits nader ad-vies te vragen b (3414, 3427, 3442, 3476).",498
1620-06-15 00:00:00,3440," Ernst Casimir bericht dd. Leeuwarden 31 mei [o.s.] a dat God stadhouder Wil-lem Lodewijk die dag tussen acht en negen uur in de avond tot Zich heeft geroepen.    Bouchorst, Manmaker en Lycklama worden gecommitteerd om Maurits en FrederikHendrik mondeling en Ernst Casimir schriftelijk b te condoleren (3444).",498
1620-06-15 00:00:00,3441," Pauw a , zojuist uit Amsterdam aangekomen, bericht dat Algerijnse zeeroversin de Straat van Gibraltar grote schade hebben berokkend aan Nederlandse koopvaar-dijschepen. Hij vraagt maatregelen om dit voortaan te voorkomen (3415).",498
1620-06-15 00:00:00,3442," Men zal Carleton ervan op de hoogte stellen dat volgens een ontvangen be-richt de door de Aartshertogen gelichte troepen zullen worden gebruikt voor een aanvalop de Palts, met name op Heidelberg a (3439, 3480).l ó j u n i 1620  3443 a. Maurits laat mededelen dat Willem Lodewijk hem nog een lijst van compag-nieën ter repartitie van Friesland en Groningen, die te velde zouden kunnen wordengebruikt, had gegeven. Daar Z. Ex. niet weet of de lijst intussen gewijzigd zou moetenworden en daar hij ook niet weet tot wie hij zich zou moeten wenden, acht hij het nood-zakelijk dat men Donia naar Friesland en rekenmeester Gruis naar Groningen depu-",498
1620-06-15 00:00:00,3444," Wimmenum, Manmaker en Vervou rapporteren dat zij gisteren Maurits, Fre-derik Hendrik en de prins van Portugal hebben gecondoleerd met het overlijden vanWillem Lodewijk (3440, 3574).    Zij rapporteren tevens dat Maurits het niet vreemd vindt dat Caron opdracht krijgtGuillaume Englebert, die „een kunst van die havenen te stoppen"" zegt te hebben uitge-vonden, via de predikant Simon Rutinck te laten polsen. Als de uitvinder het model hierwil komen tonen kan hij één à tweehonderd gulden reiskostenvergoeding krijgen '.",499
1620-06-15 00:00:00,3445," H.H.M, dringen er bij de gedeputeerden van Holland op aan dat er een flinkehoeveelheid salpeter en kruit wordt ingekocht. Men zal dit overbrengen (3503).",499
1620-06-15 00:00:00,3446," Volbergen vraagt monstercommissarissen voor de ten bate van de Unie gelich-te troepen.    H.H.M, committeren Hogenhouck en Gelma, die nu in Mark verblijven, tenzij Mau-rits hierover andere gedachten heeft a (3316, 3802).",499
1620-06-15 00:00:00,3447," Lambrecht van Tweenhuysen, koopman te Amsterdam, mag 1.000 musketten,400 corseletten,,Jacken"" a en pieken, 50 hellebaarden en 30 „partesaenen"" b vrij uitvoe-ren naar Hamburg, mits hij borg stelt en binnen twee maanden een bewijs van leveringtoont.",499
1620-06-15 00:00:00,3448," Goch en Pauw geven verslag van hun optreden op de Friese landdag, o.a. inza-ke Delfzijl.    Zij leveren het schriftelijke antwoord van de Staten van Friesland op hun propositiein a .    De gedeputeerden worden bedankt. H.H.M, nemen nog geen besluiten b (3365,",499
1620-06-17 00:00:00,3449," De Raad van Hamburg deelt dd. 31 mei o.s. a mee dat de Deense koning voort-gaat met het uitbreiden van zijn macht op de Elbe. Men verzoekt H.H.M, de instructievan hun gedeputeerden op dit punt uit te breiden.   H.H.M, wachten op nader bericht van de gedeputeerden zelf en zullen dan adviesvragen aan Maurits (3438, 3459).",500
1620-06-17 00:00:00,3450," De Admiraliteit van Amsterdam antwoordt dd. 15 j u n i a dat opdracht gegevenis alle nu beschikbare schepen snel zeilree te maken, te weten twee van 200 last en drievan 150 last, alle zeewaardig, en twee ,,smackzeylen"" voor de rivieren. Bovendien liggentwee smakken op wacht bij Texel en bij Rees. Een schip van 200 last dat men snel terug-verwacht uit de West zal eveneens gereedgemaakt worden. Een nieuw ..hol schip"" vanmeer dan 400 last wordt binnenkort van rondhout en want voorzien (3418, 3473).",500
1620-06-17 00:00:00,3451," De Raad van State mag ordonnantie dep�cheren voor het volle bedrag van desubsidie aan de kroon van Bohemen over maart, april en mei. De kortingen van 20.000gld. voor de troepenwerving van Johann Ernst van Saksen-Weimar en van 22.780 gld.voor wapenaankopen bij De Geer zullen pas plaatsvinden op de subsidie van juni, mitsde rente van deze bedragen tot last van de Boheemse stenden komt a . De gedeputeerdenvan Friesland consenteren op welbehagen van hun principalen (3134, 3682).",500
1620-06-17 00:00:00,3452," Op een rekest van De Caesteker wordt niet gedisponeerd 11 (3419, 3748.3816AB).",500
1620-06-17 00:00:00,3453," Pieter Verhagen, een van de oudste boekdrukkers van het land, heeft met hogekosten de Chronicque van Hollandt, Zeelant en Westfrieslant gedrukt, ,,daerinne dat ge-bracht zijn vele voortreffelijcke dingen"". Hij biedt dit boek H.H.M, aan, benevensexemplaren voor alle gedeputeerden afzonderlijk.   H.H.M, nemen nog geen besluit. Lycklama wordt verzocht het boek te onderzoeken(2425).",500
1620-06-17 00:00:00,3454," Loys Escuier, sieur de Froyennes, c.s., krijgen voor tien jaar octrooi a op ,,zee-cker kunste van waterleydinge bij hem ge�nventeert om alle leege wateren omhoogh tebrengen, ende alle meren ende leege landen datelijck droogh te doen maken, ende inplaetsse dat op een schip met sess ofte seven mannen gestadelijck soude moeten ge-pompt werden, dat hij in 't selve schip ofte scepen sal stellen zijne voors. inventie, endeeenen jongen soo veel waters sal k�nnen doen uuytwerpen als de voors. sess ofte sevenmannen souden kunnen doen, insgelijcx alle water ende wintmoelen tot allen tijden tekunnen doen malen sonder wint ofte peerden"". De overtreder verbeurt het nagemaaktewerktuig en 3.000 Kar. gld. Voorwaarden zijn dat de uitvinding nieuw is, dat geen eer-der verleende octrooien worden aangetast, dat suppliant binnen zes maanden een mo-del inlevert en de uitvinding binnen eenjaar in werking laat treden.",500
1620-06-17 00:00:00,3455," Een verzoek van Claesz Jansz. van der Woudt wordt afgewezen.   De rekesten van Henry Stadtfort, gewezen vendrig van wijlen kapitein Jacques en nu",500
1620-06-17 00:00:00,3456," Hillebrant Jacobsz. vraagt voor zeven jaar octrooi op het drukken van enkelein het rekest genoemde traktaatjes.   H.H.M, laten deze eerst onderzoeken door „eenige theologanten van Leyden"".",501
